Unnamed: 0,Semester Year Name Concat,Enrollment Cnt,Course Subject Short Nm,Course Number,Section Nbr,Crs Rpt College Schl Shrt Nm,Major
0,2017 Spring,1,Aerospace Studies,1B,1,Clg of Letters & Science,political science
1,2017 Spring,2,Aerospace Studies,100,1,Clg of Letters & Science,political science
2,2017 Spring,1,Aerospace Studies,135B,1,Clg of Letters & Science,political science
3,2017 Spring,1,African American Studies,R1B,1,Clg of Letters & Science,political science
4,2017 Spring,1,African American Studies,5B,1,Clg of Letters & Science,political science
5,2017 Spring,6,African American Studies,28AC,1,Clg of Letters & Science,political science
6,2017 Spring,1,African American Studies,98BC,1,Clg of Letters & Science,political science
7,2017 Spring,1,African American Studies,101,1,Clg of Letters & Science,political science
8,2017 Spring,3,African American Studies,115,1,Clg of Letters & Science,political science
9,2017 Spring,1,African American Studies,117,1,Clg of Letters & Science,political science
10,2017 Spring,1,African American Studies,118,1,Clg of Letters & Science,political science
11,2017 Spring,2,African American Studies,120,1,Clg of Letters & Science,political science
12,2017 Spring,1,African American Studies,131,1,Clg of Letters & Science,political science
13,2017 Spring,3,African American Studies,139,2,Clg of Letters & Science,political science
14,2017 Spring,4,African American Studies,142AC,1,Clg of Letters & Science,political science
15,2017 Spring,4,African American Studies,156AC,1,Clg of Letters & Science,political science
16,2017 Spring,3,African American Studies,159,1,Clg of Letters & Science,political science
17,2017 Spring,3,African American Studies,197,3,Clg of Letters & Science,political science
18,2017 Spring,1,African American Studies,198,1,Clg of Letters & Science,political science
19,2017 Spring,1,African American Studies,198,2,Clg of Letters & Science,political science
20,2017 Spring,5,American Studies,101,1,Clg of Letters & Science,political science
21,2017 Spring,1,American Studies,110,1,Clg of Letters & Science,political science
22,2017 Spring,1,American Studies,H110,1,Clg of Letters & Science,political science
23,2017 Spring,1,American Studies,191,2,Clg of Letters & Science,political science
24,2017 Spring,2,Anthropology,1,1,Clg of Letters & Science,political science
25,2017 Spring,2,Anthropology,2AC,1,Clg of Letters & Science,political science
26,2017 Spring,2,Anthropology,3AC,1,Clg of Letters & Science,political science
27,2017 Spring,1,Anthropology,R5B,1,Clg of Letters & Science,political science
28,2017 Spring,1,Anthropology,84,1,Clg of Letters & Science,political science
29,2017 Spring,2,Anthropology,137,1,Clg of Letters & Science,political science
30,2017 Spring,1,Anthropology,156,1,Clg of Letters & Science,political science
31,2017 Spring,1,Anthropology,156A,1,Clg of Letters & Science,political science
32,2017 Spring,2,Anthropology,160AC,1,Clg of Letters & Science,political science
33,2017 Spring,1,Anthropology,162,1,Clg of Letters & Science,political science
34,2017 Spring,2,Anthropology,170,1,Clg of Letters & Science,political science
35,2017 Spring,2,Anthropology,174AC,1,Clg of Letters & Science,political science
36,2017 Spring,2,Anthropology,198,20,Clg of Letters & Science,political science
37,2017 Spring,1,Arabic,1B,4,Clg of Letters & Science,political science
38,2017 Spring,3,Arabic,1B,6,Clg of Letters & Science,political science
39,2017 Spring,1,Arabic,20B,1,Clg of Letters & Science,political science
40,2017 Spring,2,Arabic,20B,2,Clg of Letters & Science,political science
41,2017 Spring,2,Arabic,100B,1,Clg of Letters & Science,political science
42,2017 Spring,1,Architecture,198,3,Clg of Environmental Design,political science
43,2017 Spring,1,Armenian,1B,1,Clg of Letters & Science,political science
44,2017 Spring,4,Armenian,126,1,Clg of Letters & Science,political science
45,2017 Spring,3,Asian American Studies,20A,1,Clg of Letters & Science,political science
46,2017 Spring,4,Asian American Studies,121,1,Clg of Letters & Science,political science
47,2017 Spring,14,Asian American Studies,132AC,1,Clg of Letters & Science,political science
48,2017 Spring,2,Asian American Studies,138,1,Clg of Letters & Science,political science
49,2017 Spring,3,Asian American Studies,144,1,Clg of Letters & Science,political science
50,2017 Spring,1,Asian American Studies,151AC,1,Clg of Letters & Science,political science
51,2017 Spring,1,Asian American Studies,176,1,Clg of Letters & Science,political science
52,2017 Spring,1,Asian American Studies,197,1,Clg of Letters & Science,political science
53,2017 Spring,1,Asian American Studies,197,15,Clg of Letters & Science,political science
54,2017 Spring,6,Asian Studies,150,1,Clg of Letters & Science,political science
55,2017 Spring,3,Asian Studies,150,2,Clg of Letters & Science,political science
56,2017 Spring,1,Asian Studies,198,4,Clg of Letters & Science,political science
57,2017 Spring,2,Astronomy,84,1,Clg of Letters & Science,political science
58,2017 Spring,1,Astronomy,98,2,Clg of Letters & Science,political science
59,2017 Spring,2,Astronomy,198,2,Clg of Letters & Science,political science
60,2017 Spring,1,Bengali,101B,1,Clg of Letters & Science,political science
61,2017 Spring,1,Bioengineering,84,1,Clg of Engineering,political science
62,2017 Spring,1,Biology,1A,1,Clg of Letters & Science,political science
63,2017 Spring,1,Biology,1AL,1,Clg of Letters & Science,political science
64,2017 Spring,1,Bosnian/Croatian/Serbian,27B,1,Clg of Letters & Science,political science
65,2017 Spring,1,Burmese,1B,1,Clg of Letters & Science,political science
66,2017 Spring,2,Business Admin-Undergrad,C5,1,Haas School of Business,political science
67,2017 Spring,2,Business Admin-Undergrad,10,1,Haas School of Business,political science
68,2017 Spring,8,Business Admin-Undergrad,96,1,Haas School of Business,political science
69,2017 Spring,2,Business Admin-Undergrad,96,3,Haas School of Business,political science
70,2017 Spring,1,Business Admin-Undergrad,100,3,Haas School of Business,political science
71,2017 Spring,1,Business Admin-Undergrad,100,4,Haas School of Business,political science
72,2017 Spring,2,Business Admin-Undergrad,100,5,Haas School of Business,political science
73,2017 Spring,3,Business Admin-Undergrad,101B,3,Haas School of Business,political science
74,2017 Spring,3,Business Admin-Undergrad,102A,1,Haas School of Business,political science
75,2017 Spring,1,Business Admin-Undergrad,102B,1,Haas School of Business,political science
76,2017 Spring,2,Business Admin-Undergrad,102B,2,Haas School of Business,political science
77,2017 Spring,1,Business Admin-Undergrad,103,1,Haas School of Business,political science
78,2017 Spring,2,Business Admin-Undergrad,103,2,Haas School of Business,political science
79,2017 Spring,2,Business Admin-Undergrad,104,1,Haas School of Business,political science
80,2017 Spring,1,Business Admin-Undergrad,105,1,Haas School of Business,political science
81,2017 Spring,3,Business Admin-Undergrad,106,1,Haas School of Business,political science
82,2017 Spring,2,Business Admin-Undergrad,107,1,Haas School of Business,political science
83,2017 Spring,1,Business Admin-Undergrad,115,1,Haas School of Business,political science
84,2017 Spring,1,Business Admin-Undergrad,120AB,1,Haas School of Business,political science
85,2017 Spring,1,Business Admin-Undergrad,131,1,Haas School of Business,political science
86,2017 Spring,2,Business Admin-Undergrad,137,1,Haas School of Business,political science
87,2017 Spring,1,Business Admin-Undergrad,141,1,Haas School of Business,political science
88,2017 Spring,2,Business Admin-Undergrad,155,1,Haas School of Business,political science
89,2017 Spring,1,Business Admin-Undergrad,161,1,Haas School of Business,political science
90,2017 Spring,1,Business Admin-Undergrad,167,1,Haas School of Business,political science
91,2017 Spring,1,Business Admin-Undergrad,170,1,Haas School of Business,political science
92,2017 Spring,2,Business Admin-Undergrad,C172,1,Haas School of Business,political science
93,2017 Spring,1,Business Admin-Undergrad,190T,1,Haas School of Business,political science
94,2017 Spring,1,Business Admin-Undergrad,192B,1,Haas School of Business,political science
95,2017 Spring,1,Business Admin-Undergrad,193I,1,Haas School of Business,political science
96,2017 Spring,1,Business Admin-Undergrad,195A,1,Haas School of Business,political science
97,2017 Spring,1,Business Admin-Undergrad,195T,1,Haas School of Business,political science
98,2017 Spring,3,Business Admin-Undergrad,196,2,Haas School of Business,political science
99,2017 Spring,1,Business Admin-Undergrad,198,1,Haas School of Business,political science
100,2017 Spring,1,Business Admin-Undergrad,198,2,Haas School of Business,political science
101,2017 Spring,2,Business Admin-Undergrad,198,4,Haas School of Business,political science
102,2017 Spring,3,Business Admin-Undergrad,198,7,Haas School of Business,political science
103,2017 Spring,1,Catalan,101,1,Clg of Letters & Science,political science
104,2017 Spring,1,Chemistry,1A,1,Clg of Chemistry,political science
105,2017 Spring,1,Chemistry,1B,1,Clg of Chemistry,political science
106,2017 Spring,2,Chemistry,3B,1,Clg of Chemistry,political science
107,2017 Spring,1,Chemistry,3B,2,Clg of Chemistry,political science
108,2017 Spring,2,Chemistry,3BL,1,Clg of Chemistry,political science
109,2017 Spring,1,Chemistry,3BL,2,Clg of Chemistry,political science
110,2017 Spring,5,Chicano Studies,50,1,Clg of Letters & Science,political science
111,2017 Spring,1,Chicano Studies,110,1,Clg of Letters & Science,political science
112,2017 Spring,2,Chicano Studies,141,1,Clg of Letters & Science,political science
113,2017 Spring,4,Chicano Studies,150B,1,Clg of Letters & Science,political science
114,2017 Spring,4,Chicano Studies,174,1,Clg of Letters & Science,political science
115,2017 Spring,1,Chicano Studies,176,1,Clg of Letters & Science,political science
116,2017 Spring,1,Chicano Studies,180,1,Clg of Letters & Science,political science
